Financial Aid System Applicant ID,Total Tuition,Recommended Award,Rec Award Perc Tuition, Children in Applicants HH,Est Household Contribution,Total Income, Total Available for Tuition, Total Assets,Total Liabilities,Total Net Worth,P1 Alumni Academy,P1 Alumni Camp,P1 Alumni Institute,P1 Alumni All-State,P2 Alumni Academy,P2 Alumni Camp,P2 Alumni All-State,P2:Alumni Institute,Sum Alum,Grade,Primary Arts Area,Aid Total Need,Aid Merit,Aid Inst Grant,Sex,Behavior Review,Academic Review,Health Review,Learning Specialist Review,CAPS Review,Sum Review,Tuition Default,Art Rating,Accepted,Attended Camp,Attended Inst,Attended Sum,Tuition Remander,Total FA,Percent FA,Enrolled
530885,39200,0,0,2,12000,671993,335242,1039000,800000,239000,0,0,0,0,0,0,0,0,0,9,3,0,0,3000,1,0,1,0,0,0,1,0,4,1,0,0,0,36200,3000,0.0765,1
575094,62185,0,0,1,59400,290375,219906,2989000,555980,2433020,0,0,0,0,0,0,0,0,0,11,1,0,0,3000,1,0,0,0,0,0,0,0,5,1,0,0,0,59185,3000,0.0482,1
590699,62185,0,0,1,36000,887423,590752,2842000,410000,2432000,0,0,0,0,0,0,0,0,0,11,0,0,0,5000,1,0,0,1,0,0,1,0,2,1,1,0,1,57185,5000,0.0804,1
536309,62185,0,0,2,30000,442111,273454,3049780,1234895,1814885,0,0,0,0,0,0,0,0,0,10,1,0,0,5000,1,0,0,0,0,0,0,0,3,1,1,0,1,57185,5000,0.0804,1
552240,41900,37900,0.9045,1,4000,46290,4000,225311,1500,223811,0,0,0,0,0,0,0,0,0,12,1,5000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,36900,5000,0.1193,0
563562,66135,0,0,2,20000,576746,274144,3547651,2604704,942947,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,66135,0,0,1
591890,62185,0,0,2,55000,742993,528377,3540000,143000,3397000,0,0,0,0,0,0,0,0,0,9,0,0,0,5000,1,0,0,0,0,0,0,0,5,1,1,0,1,57185,5000,0.0804,1
529450,62185,0,0,2,40000,305700,217187,2720000,998000,1722000,0,0,0,0,0,0,0,0,0,9,4,0,0,5000,1,0,0,0,0,1,1,0,3,1,0,0,0,57185,5000,0.0804,1
533148,39200,34200,0.8724,1,5000,43000,5000,17800,0,17800,0,0,0,0,0,0,0,0,0,9,0,0,0,5000,0,0,1,0,0,0,1,0,5,1,0,0,0,34200,5000,0.1276,0
527689,62185,0,0,3,30000,469823,204685,937702,237541,700161,0,0,0,0,0,0,0,0,0,9,4,0,0,5000,1,0,0,0,0,1,1,0,3,1,1,0,1,57185,5000,0.0804,1
577769,62185,0,0,4,36000,695000,421824,2341329,2369339,-28010,0,0,0,0,0,0,0,0,0,9,0,0,0,5000,0,0,0,0,0,0,0,0,4,1,0,0,0,57185,5000,0.0804,0
541171,62185,0,0,1,40000,229592,318941,4150000,10000,4140000,0,0,0,0,0,0,0,0,0,10,0,0,0,7000,1,0,0,0,0,0,0,0,5,1,0,0,0,55185,7000,0.1126,1
549328,62185,0,0,3,50000,907409,633682,4110067,818000,3292067,0,0,0,0,0,0,0,0,0,11,0,7500,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,54685,7500,0.1206,1
527829,62185,0,0,1,30000,678000,435892,3270000,454000,2816000,0,0,0,0,0,0,0,0,0,11,1,3000,0,5000,1,0,0,0,0,0,0,0,4,1,1,0,1,54185,8000,0.1286,0
528693,66135,0,0,1,40000,303918,312576,4733925,691305,4042620,0,0,0,0,0,0,0,0,0,12,0,0,0,8000,1,0,0,0,0,0,0,0,3,1,1,0,1,58135,8000,0.121,1
527771,62185,17185,0.2764,1,45000,100341,45000,499769,204301,295468,0,0,0,0,0,0,0,0,0,11,7,10000,0,0,1,0,0,0,0,1,1,0,4,1,0,0,0,52185,10000,0.1608,1
527634,62185,0,0,1,20000,126510,82135,731530,3453,728077,0,1,0,0,0,0,0,0,1,9,4,0,0,10000,1,0,0,0,0,0,0,0,4,1,1,0,1,52185,10000,0.1608,1
594149,62185,0,0,3,50000,87163,76486,2110860,913000,1197860,0,0,0,0,0,0,0,0,0,10,0,0,0,10000,1,0,1,0,0,0,1,0,1,1,1,0,1,52185,10000,0.1608,1
528532,62185,0,0,1,50000,358578,223143,1914175,330758,1583417,0,0,0,0,0,0,0,0,0,10,1,0,0,10000,0,0,0,0,0,0,0,0,4,1,0,0,0,52185,10000,0.1608,1
529840,62185,0,0,2,16000,99856,86585,1879000,629999,1249001,1,1,0,0,0,0,0,0,2,10,5,0,0,10000,0,0,0,0,0,0,0,0,3,1,1,0,1,52185,10000,0.1608,1
551436,62185,0,0,3,30000,864000,487220,1456000,1645667,-189667,0,0,0,0,0,0,0,0,0,9,3,0,0,10000,1,0,1,0,0,0,1,0,5,1,1,0,1,52185,10000,0.1608,0
522606,39200,0,0,2,5000,143000,100177,1125000,3000,1122000,1,1,0,0,0,0,0,0,2,11,4,0,0,10000,1,0,1,0,0,0,1,0,3,1,1,1,2,29200,10000,0.2551,0
528298,62185,0,0,2,38000,427567,177036,1335737,542822,792915,0,0,0,0,1,1,0,0,2,11,6,0,0,10000,1,0,0,0,0,0,0,1,5,1,1,0,1,52185,10000,0.1608,1
550054,62185,0,0,4,40000,478251,496340,2676000,165000,2511000,0,0,0,0,0,0,0,0,0,9,0,0,0,10000,0,0,1,0,0,0,1,0,4,1,1,0,1,52185,10000,0.1608,1
545808,62185,0,0,1,40000,341150,165970,1346000,652500,693500,0,0,0,0,0,0,0,0,0,13,0,0,0,10000,0,1,0,0,0,0,1,0,4,1,0,1,1,52185,10000,0.1608,1
553215,62185,0,0,2,30000,300727,215229,3736351,525081,3211270,0,0,0,0,0,0,0,0,0,9,3,0,0,10000,1,0,0,0,0,0,0,0,5,1,1,0,1,52185,10000,0.1608,0
578777,66135,0,0,1,15000,328373,173465,1720000,525000,1195000,0,0,0,0,0,0,0,0,0,12,3,0,0,10000,1,0,0,0,0,0,0,0,5,1,0,0,0,56135,10000,0.1512,0
550632,66135,0,0,2,30000,367000,335521,1610000,30000,1580000,0,0,0,0,0,0,0,0,0,12,0,0,0,10000,1,0,0,0,1,0,1,0,3,1,1,0,1,56135,10000,0.1512,1
533177,66135,0,0,2,25000,228780,179178,2171146,78696,2092450,0,0,0,0,0,0,0,0,0,12,0,0,0,10000,0,0,0,0,0,1,1,0,3,1,1,0,1,56135,10000,0.1512,1
589399,62185,0,0,2,20000,776449,487756,3369816,12000,3357816,0,0,0,0,0,0,0,0,0,10,0,0,0,11000,0,0,0,0,0,0,0,0,4,1,1,0,1,51185,11000,0.1769,1
542685,62185,0,0,3,26000,400000,477367,5120000,685000,4435000,0,0,0,0,0,0,0,0,0,9,1,12000,0,0,1,0,1,0,1,0,2,0,3,1,1,0,1,50185,12000,0.193,0
550356,62185,0,0,2,10000,252015,88886,854592,647459,207133,0,0,0,0,0,0,0,0,0,9,1,12500,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,49685,12500,0.201,0
528778,62185,0,0,5,34000,756018,613647,5483000,1545000,3938000,0,0,0,0,0,0,0,0,0,11,1,7600,0,5000,1,0,0,0,0,0,0,0,5,1,1,0,1,49585,12600,0.2026,0
593385,62185,4430,0.0712,1,22500,135000,57755,526000,52000,474000,0,0,0,0,0,0,0,0,0,9,0,0,0,15000,1,0,1,0,0,0,1,0,2,1,1,0,1,47185,15000,0.2412,1
586567,62185,0,0,2,13800,339760,190889,1867868,113707,1754161,0,0,0,0,0,0,0,0,0,11,1,0,0,15000,1,0,0,0,0,0,0,0,4,1,1,0,1,47185,15000,0.2412,0
590856,62185,23185,0.3728,1,39000,16288,39000,1210000,1500,1208500,0,0,0,0,0,0,0,0,0,11,0,0,0,15000,0,0,1,0,0,0,1,0,4,1,1,0,1,47185,15000,0.2412,1
528658,62185,0,0,2,5000,225000,109070,743000,355661,387339,0,0,0,0,0,0,0,0,0,11,3,0,0,15000,1,0,0,0,0,0,0,0,4,1,0,1,1,47185,15000,0.2412,0
575528,66135,0,0,2,10000,199715,72695,1351112,802195,548917,0,0,0,0,0,0,0,0,0,12,1,10000,0,5000,1,0,0,0,0,0,0,0,5,1,1,0,1,51135,15000,0.2268,0
590586,62185,0,0,2,30000,367718,195009,929000,681112,247888,0,0,0,0,0,0,0,0,0,11,0,0,0,15000,0,0,0,0,0,0,0,0,4,1,1,0,1,47185,15000,0.2412,1
590959,66135,0,0,1,25000,214200,102238,2693000,1048000,1645000,0,0,0,0,0,0,0,0,0,12,0,15000,0,15000,1,0,0,0,0,0,0,1,4,1,1,0,1,36135,30000,0.4536,1
550356,62185,0,0,2,10000,252015,88886,854592,647459,207133,0,0,0,0,0,0,0,0,0,9,1,12500,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,49685,12500,0.201,0
528778,62185,0,0,5,34000,756018,613647,5483000,1545000,3938000,0,0,0,0,0,0,0,0,0,11,1,7600,0,5000,1,0,0,0,0,0,0,0,5,1,1,0,1,49585,12600,0.2026,0
593385,62185,4430,0.0712,1,22500,135000,57755,526000,52000,474000,0,0,0,0,0,0,0,0,0,9,0,0,0,15000,1,0,1,0,0,0,1,0,2,1,1,0,1,47185,15000,0.2412,1
586567,62185,0,0,2,13800,339760,190889,1867868,113707,1754161,0,0,0,0,0,0,0,0,0,11,1,0,0,15000,1,0,0,0,0,0,0,0,4,1,1,0,1,47185,15000,0.2412,0
590856,62185,23185,0.3728,1,39000,16288,39000,1210000,1500,1208500,0,0,0,0,0,0,0,0,0,11,0,0,0,15000,0,0,1,0,0,0,1,0,4,1,1,0,1,47185,15000,0.2412,1
528658,62185,0,0,2,5000,225000,109070,743000,355661,387339,0,0,0,0,0,0,0,0,0,11,3,0,0,15000,1,0,0,0,0,0,0,0,4,1,0,1,1,47185,15000,0.2412,0
575528,66135,0,0,2,10000,199715,72695,1351112,802195,548917,0,0,0,0,0,0,0,0,0,12,1,10000,0,5000,1,0,0,0,0,0,0,0,5,1,1,0,1,51135,15000,0.2268,0
590586,62185,0,0,2,30000,367718,195009,929000,681112,247888,0,0,0,0,0,0,0,0,0,11,0,0,0,15000,0,0,0,0,0,0,0,0,4,1,1,0,1,47185,15000,0.2412,1
590959,66135,0,0,1,25000,214200,102238,2693000,1048000,1645000,0,0,0,0,0,0,0,0,0,12,0,15000,0,15000,1,0,0,0,0,0,0,1,4,1,1,0,1,36135,30000,0.4536,1
